DATETIME,TANGARA_2BBA,TANGARA_DD66,TANGARA_25CE,TANGARA_4B1A,TANGARA_D89A,TANGARA_1282,TANGARA_14D6,TANGARA_1A1E,TANGARA_2492,TANGARA_2822,TANGARA_2B42,TANGARA_2E9A,TANGARA_2FF6,TANGARA_307A,TANGARA_3782,TANGARA_F212,TANGARA_1712,TANGARA_48C6,TANGARA_F1AE,TANGARA_06BE
2023-05-17T11:35:30-05:00,62,,79,,46,50,30,79,72,34,68,53,,30,30,,30,34,30,83
2023-05-17T11:36:00-05:00,66,,74,,42,46,30,,72,34,68,53,,30,30,,,38,25,79
2023-05-17T11:36:30-05:00,64,,77,,38,50,30,77,74,34,68,53,,30,30,,,42,25,81
2023-05-17T11:37:00-05:00,66,,79,,34,46,30,77,74,34,68,53,,25,30,,,42,25,85
2023-05-17T11:37:30-05:00,64,,81,,42,50,34,74,74,34,68,50,,25,30,,,55,25,83
2023-05-17T11:38:00-05:00,64,,85,,38,46,34,79,81,34,66,50,,25,30,,,53,21,83
2023-05-17T11:38:30-05:00,68,,85,,34,42,30,77,72,34,66,53,,25,30,,,42,21,83
2023-05-17T11:39:00-05:00,70,,89,,38,42,30,77,74,34,66,50,,30,30,,34,30,25,85
2023-05-17T11:39:30-05:00,66,,85,,38,46,30,81,72,34,64,46,,25,30,,34,,25,85
2023-05-17T11:40:00-05:00,66,,81,,42,50,25,79,74,34,64,46,,30,30,,30,42,25,87
2023-05-17T11:40:30-05:00,68,,81,,38,46,25,81,74,34,64,50,,30,34,,34,42,34,85
2023-05-17T11:41:00-05:00,66,,79,,38,42,25,81,74,34,,50,,25,34,,25,30,34,85
2023-05-17T11:41:30-05:00,64,,79,,34,42,25,79,72,34,64,50,,25,34,,30,46,,85
2023-05-17T11:42:00-05:00,66,,79,,30,50,25,77,72,34,64,46,,25,30,,30,38,30,85
2023-05-17T11:42:30-05:00,64,,79,,30,50,25,74,74,34,64,50,,25,34,,30,34,30,83
2023-05-17T11:43:00-05:00,66,,81,,30,42,25,74,74,34,64,50,,25,30,,30,38,25,85
2023-05-17T11:43:30-05:00,68,,83,,30,50,30,77,74,,62,53,,25,38,,25,42,34,85
2023-05-17T11:44:00-05:00,68,,79,,34,46,30,77,72,34,62,50,,25,42,,30,38,30,85
2023-05-17T11:44:30-05:00,68,,77,,34,50,25,72,77,34,62,46,,25,42,,30,38,30,85
2023-05-17T11:45:00-05:00,68,,81,,34,46,30,70,81,34,62,50,,25,46,,30,38,25,83
2023-05-17T11:45:30-05:00,70,,77,,30,42,30,74,77,34,62,50,,30,42,,,25,25,87
2023-05-17T11:46:00-05:00,70,,81,,34,46,25,74,79,34,62,53,,30,42,,,42,30,87
2023-05-17T11:46:30-05:00,70,,81,,30,42,25,79,81,34,62,46,,25,42,,,38,30,83
2023-05-17T11:47:00-05:00,68,,85,,30,46,25,79,79,34,62,50,,30,46,,25,38,30,85
2023-05-17T11:47:30-05:00,70,,83,,34,42,25,79,77,34,60,46,,30,42,,,42,25,83
2023-05-17T11:48:00-05:00,68,,79,,30,46,25,79,79,34,60,46,,25,46,,34,42,25,81
2023-05-17T11:48:30-05:00,66,,85,,50,46,25,81,77,34,62,81,,34,42,,30,30,25,77
2023-05-17T11:49:00-05:00,64,,83,,55,50,25,79,74,34,62,58,,34,46,,30,42,25,83
2023-05-17T11:49:30-05:00,68,,83,,42,42,25,79,77,34,58,58,,30,42,,30,42,25,85
2023-05-17T11:50:00-05:00,68,,81,,38,42,25,81,74,34,55,58,,30,38,,30,38,25,85
2023-05-17T11:50:30-05:00,68,,85,,30,42,30,81,77,,55,53,,34,38,,34,34,21,85
2023-05-17T11:51:00-05:00,68,,83,,30,46,25,77,77,34,55,42,,30,38,,,34,21,85
2023-05-17T11:51:30-05:00,66,,81,,30,46,30,70,79,,55,38,,25,38,,17,38,25,85
2023-05-17T11:52:00-05:00,68,,81,,30,38,25,70,74,34,55,42,,30,38,,30,30,25,87
2023-05-17T11:52:30-05:00,66,,79,,25,38,30,68,81,34,55,42,,30,34,,34,34,25,83
2023-05-17T11:53:00-05:00,68,,83,,25,42,30,68,85,34,55,38,,30,38,,34,34,30,85
2023-05-17T11:53:30-05:00,68,,83,,34,42,30,70,85,34,55,38,,30,38,,34,38,34,85
2023-05-17T11:54:00-05:00,70,,77,,34,46,34,68,89,34,55,38,,25,38,,34,42,34,85
2023-05-17T11:54:30-05:00,66,,83,,34,46,34,66,89,34,55,42,,30,34,,30,30,30,85
2023-05-17T11:55:00-05:00,64,,79,,34,50,34,66,91,34,55,42,,30,34,,34,42,30,89
2023-05-17T11:55:30-05:00,66,,83,,34,46,38,66,91,34,55,42,,34,42,,34,34,25,83
2023-05-17T11:56:00-05:00,66,,79,,42,46,38,64,85,,55,42,,34,38,,34,38,,83
2023-05-17T11:56:30-05:00,64,,77,,46,46,34,64,77,34,55,38,,34,38,,34,38,30,79
2023-05-17T11:57:00-05:00,68,,81,,42,46,34,66,79,34,55,42,,34,38,,34,25,25,79
2023-05-17T11:57:30-05:00,68,,79,,38,42,34,64,81,,53,38,,,38,,34,38,25,79
2023-05-17T11:58:00-05:00,68,,74,,38,38,34,66,81,34,53,42,,,38,,34,38,30,79
2023-05-17T11:58:30-05:00,83,,81,,42,34,38,66,85,34,53,38,,,38,,34,42,30,83
2023-05-17T11:59:00-05:00,70,,79,,38,34,38,64,87,34,53,38,,,34,,30,30,30,83
2023-05-17T11:59:30-05:00,68,,77,,42,34,34,64,83,,53,42,,,34,,30,30,25,83
2023-05-17T12:00:00-05:00,70,,79,,42,38,25,66,81,34,53,42,,,34,,30,30,25,79
2023-05-17T12:00:30-05:00,68,,74,,34,34,25,62,85,34,53,42,,,34,,34,38,25,81
2023-05-17T12:01:00-05:00,66,,77,,42,38,21,60,79,34,53,42,,,34,,30,25,30,83
2023-05-17T12:01:30-05:00,66,,77,,30,38,21,70,79,34,53,46,,,34,,34,30,,79
2023-05-17T12:02:00-05:00,68,,74,,30,38,25,72,79,34,53,42,,34,34,,,25,30,85
2023-05-17T12:02:30-05:00,70,,79,,30,55,25,66,79,34,53,42,,34,34,,,30,25,87
2023-05-17T12:03:00-05:00,68,,77,,30,53,25,62,77,34,53,46,,34,34,,34,30,25,81
2023-05-17T12:03:30-05:00,68,,77,,34,42,25,60,81,34,53,50,,34,34,,34,30,30,81
2023-05-17T12:04:00-05:00,68,,74,,30,42,25,55,79,34,53,46,,34,34,,34,30,25,83
2023-05-17T12:04:30-05:00,68,,77,,30,38,25,55,79,34,53,46,,34,38,,30,34,25,85
2023-05-17T12:05:00-05:00,68,,77,,30,34,25,55,79,34,53,50,,34,34,,30,30,25,79
2023-05-17T12:05:30-05:00,66,,77,,25,30,25,53,77,34,53,50,,34,38,,34,30,25,77
2023-05-17T12:06:00-05:00,68,,77,,25,34,25,50,79,34,53,50,,30,38,,34,34,25,81
2023-05-17T12:06:30-05:00,66,,77,,25,30,25,50,81,34,55,55,,30,34,,34,34,21,81
2023-05-17T12:07:00-05:00,66,,74,,25,34,25,55,81,34,55,46,,30,34,,34,30,25,81
2023-05-17T12:07:30-05:00,64,,74,,30,30,25,60,77,34,55,50,,30,34,,34,30,25,85
2023-05-17T12:08:00-05:00,68,,72,,25,30,25,55,74,34,53,46,,30,34,,34,38,25,83
2023-05-17T12:08:30-05:00,68,,74,,25,34,25,58,74,34,53,42,,30,34,,,38,21,83
2023-05-17T12:09:00-05:00,70,,79,,25,34,21,55,74,34,53,46,,30,34,,,50,21,83
2023-05-17T12:09:30-05:00,68,,79,,25,30,21,53,74,34,55,50,,30,38,,,30,25,83
2023-05-17T12:10:00-05:00,68,,79,,25,30,21,53,72,34,55,46,,30,38,,,38,25,83
