DATETIME,TANGARA_4B1A,TANGARA_14D6,TANGARA_2B42,TANGARA_2E9A,TANGARA_2FF6,TANGARA_1712,TANGARA_48C6,TANGARA_532E,TANGARA_F1AE,TANGARA_06BE,TANGARA_307A
2023-11-02 21:06:30-05:00,84.38,78.33,77.75,70.92,85.09,,99.9,,69.07,80.41,75.77
2023-11-02 21:07:00-05:00,84.4,78.47,77.58,70.92,84.83,,99.9,,69.16,80.63,75.88
2023-11-02 21:07:30-05:00,84.43,78.57,77.48,70.85,84.9,,99.9,,69.25,80.3,75.76
2023-11-02 21:08:00-05:00,84.27,78.25,77.45,70.82,85.15,,99.9,,69.43,80.97,75.79
2023-11-02 21:08:30-05:00,84.11,78.02,77.24,70.88,85.0,,99.9,,69.25,80.03,75.68
2023-11-02 21:09:00-05:00,84.22,78.17,77.22,70.88,84.93,,99.9,,69.27,80.57,75.65
2023-11-02 21:09:30-05:00,84.15,78.01,77.16,70.88,84.84,,99.9,,69.62,80.85,75.78
2023-11-02 21:10:00-05:00,84.29,78.99,77.18,70.97,84.64,,99.9,,69.78,80.61,75.9
2023-11-02 21:10:30-05:00,84.0,79.24,77.18,71.05,84.68,,99.9,,69.8,80.22,75.96
2023-11-02 21:11:00-05:00,83.99,78.91,77.14,71.06,84.87,,99.9,,69.97,80.4,75.84
2023-11-02 21:11:30-05:00,83.93,78.92,76.9,71.01,85.0,,99.9,,69.74,80.38,75.69
2023-11-02 21:12:00-05:00,84.09,78.67,76.67,71.17,85.23,,,,69.49,80.08,75.63
2023-11-02 21:12:30-05:00,83.83,78.78,76.46,71.08,85.52,,99.9,,69.34,80.14,75.92
2023-11-02 21:13:00-05:00,83.72,78.77,76.53,70.96,85.61,,99.9,,69.33,79.91,75.96
2023-11-02 21:13:30-05:00,83.81,78.47,76.49,70.94,85.59,,99.9,,69.41,80.15,75.78
2023-11-02 21:14:00-05:00,83.7,78.28,76.61,70.97,85.4,,99.9,,69.63,80.06,75.82
2023-11-02 21:14:30-05:00,83.64,78.55,76.71,70.86,85.31,,99.9,,69.83,80.48,76.02
2023-11-02 21:15:00-05:00,83.72,78.36,76.72,70.77,85.26,,99.9,,69.96,81.24,75.95
2023-11-02 21:15:30-05:00,83.62,78.61,76.72,70.42,85.36,,99.9,,69.94,80.81,76.02
2023-11-02 21:16:00-05:00,83.52,78.74,76.72,70.95,85.45,,99.9,,69.84,80.7,76.0
2023-11-02 21:16:30-05:00,83.66,78.64,76.89,71.09,85.59,,99.9,,69.75,80.29,75.99
2023-11-02 21:17:00-05:00,83.62,78.59,76.9,70.91,85.73,,99.9,,69.47,80.22,75.8
2023-11-02 21:17:30-05:00,83.61,78.36,76.91,70.67,85.56,,99.9,,69.54,80.3,75.97
2023-11-02 21:18:00-05:00,83.74,78.35,76.91,70.82,85.48,,99.9,,69.51,80.37,76.13
2023-11-02 21:18:30-05:00,83.7,78.21,77.07,70.61,85.55,,99.9,,69.53,80.37,75.86
2023-11-02 21:19:00-05:00,83.54,78.15,77.3,70.79,85.44,,99.9,,69.68,80.78,75.97
2023-11-02 21:19:30-05:00,83.53,78.27,77.49,70.68,85.56,,99.9,,69.83,81.03,75.78
2023-11-02 21:20:00-05:00,83.41,78.48,77.65,70.61,85.51,,99.9,,69.9,80.42,75.62
2023-11-02 21:20:30-05:00,83.32,79.33,77.85,70.68,85.6,,99.9,,69.94,81.22,75.75
2023-11-02 21:21:00-05:00,83.34,79.33,77.92,70.72,85.28,,99.9,,69.89,80.23,75.54
2023-11-02 21:21:30-05:00,83.54,79.13,77.97,70.77,85.09,,99.9,,69.95,81.06,75.58
2023-11-02 21:22:00-05:00,83.51,78.67,78.09,70.81,85.29,,99.9,,69.62,80.15,75.6
2023-11-02 21:22:30-05:00,83.22,78.51,78.16,70.78,85.21,,,,69.41,80.17,75.63
2023-11-02 21:23:00-05:00,83.45,78.58,78.24,70.71,85.0,,99.9,,69.32,80.04,75.85
2023-11-02 21:23:30-05:00,83.43,78.51,78.28,70.89,85.22,,99.9,,69.26,80.25,75.91
2023-11-02 21:24:00-05:00,83.62,78.71,78.38,70.86,85.03,,99.9,,69.25,80.2,76.0
2023-11-02 21:24:30-05:00,83.61,78.46,78.46,70.92,85.2,,99.9,,68.91,80.05,76.07
2023-11-02 21:25:00-05:00,83.12,78.25,78.63,70.94,85.38,,99.9,,68.8,80.26,76.08
2023-11-02 21:25:30-05:00,83.16,79.08,78.83,70.81,85.39,,99.9,,68.93,79.99,76.09
2023-11-02 21:26:00-05:00,82.82,78.88,78.79,70.69,85.33,,99.9,,68.87,79.81,76.23
2023-11-02 21:26:30-05:00,82.64,78.55,78.88,70.74,85.23,,99.9,,68.83,79.74,76.15
2023-11-02 21:27:00-05:00,82.87,78.11,79.01,70.7,85.38,,99.9,,68.69,79.7,76.1
2023-11-02 21:27:30-05:00,83.02,78.8,79.1,70.73,85.2,,99.9,,68.65,79.81,76.22
2023-11-02 21:28:00-05:00,82.94,78.27,79.15,70.8,85.27,,99.9,,68.64,79.54,76.26
2023-11-02 21:28:30-05:00,82.85,78.15,79.06,70.75,85.22,,99.9,,68.65,79.51,76.25
2023-11-02 21:29:00-05:00,82.62,77.86,79.08,70.79,85.45,,99.9,,68.87,79.53,76.29
2023-11-02 21:29:30-05:00,82.88,78.17,79.19,70.84,85.23,,99.9,,68.85,79.77,76.21
2023-11-02 21:30:00-05:00,82.61,78.14,79.26,71.01,85.12,,99.9,,68.83,80.28,76.17
2023-11-02 21:30:30-05:00,82.89,78.21,79.36,70.97,85.42,,99.9,,69.07,79.29,75.98
2023-11-02 21:31:00-05:00,83.0,78.49,79.48,71.07,85.17,,99.9,,69.38,79.87,75.95
2023-11-02 21:31:30-05:00,82.8,78.68,79.55,70.96,,,99.9,,69.87,79.79,75.99
2023-11-02 21:32:00-05:00,83.18,,79.65,71.0,85.0,,99.9,,70.15,79.41,75.89
2023-11-02 21:32:30-05:00,83.16,78.57,79.62,71.08,84.47,,99.9,,70.32,79.92,75.84
2023-11-02 21:33:00-05:00,83.19,78.01,79.59,71.08,84.88,,99.9,,70.29,79.36,75.93
2023-11-02 21:33:30-05:00,83.41,78.04,79.62,71.11,84.75,,99.9,,70.3,79.81,75.77
2023-11-02 21:34:00-05:00,83.12,78.35,79.78,71.05,84.76,,99.9,,70.29,79.85,75.83
2023-11-02 21:34:30-05:00,83.16,78.65,79.92,71.15,84.61,,99.9,,70.28,79.53,75.96
2023-11-02 21:35:00-05:00,83.45,78.58,80.2,71.17,84.85,,99.9,,70.33,79.59,76.03
2023-11-02 21:35:30-05:00,83.19,78.72,80.33,71.17,84.89,,99.9,,70.64,80.01,75.97
2023-11-02 21:36:00-05:00,82.65,78.52,80.32,71.16,84.88,,,,70.41,79.74,75.99
2023-11-02 21:36:30-05:00,82.49,78.35,80.6,71.22,84.73,,99.9,,70.0,79.66,75.96
2023-11-02 21:37:00-05:00,82.56,78.18,80.66,71.09,84.92,,99.9,,69.87,79.71,76.06
2023-11-02 21:37:30-05:00,82.78,78.24,80.87,71.08,84.87,,99.9,,69.92,80.54,75.99
2023-11-02 21:38:00-05:00,82.63,78.23,80.91,71.16,84.77,,99.9,,69.92,80.65,75.94
2023-11-02 21:38:30-05:00,82.81,78.18,80.78,71.17,84.86,,99.9,,69.96,80.28,75.94
2023-11-02 21:39:00-05:00,83.07,78.3,80.92,71.13,84.79,,99.9,,70.18,80.42,76.01
2023-11-02 21:39:30-05:00,83.19,78.34,80.95,70.99,84.87,,99.9,,70.25,80.29,75.85
2023-11-02 21:40:00-05:00,83.16,78.03,81.11,70.96,85.14,,99.9,,70.3,80.56,75.84
2023-11-02 21:40:30-05:00,83.25,78.2,80.23,71.14,85.29,,99.9,,70.34,80.48,75.94
2023-11-02 21:41:00-05:00,83.55,78.25,80.8,71.06,85.16,,99.9,,70.22,80.31,75.77
2023-11-02 21:41:30-05:00,83.39,78.16,80.84,71.12,85.44,,99.9,,70.25,80.55,75.69
2023-11-02 21:42:00-05:00,83.85,78.01,80.95,71.08,85.7,,99.9,,70.27,80.92,75.73
2023-11-02 21:42:30-05:00,83.87,77.62,81.07,,85.69,,99.9,,70.21,80.47,75.73
2023-11-02 21:43:00-05:00,83.93,77.84,81.1,71.14,85.55,,99.9,,69.95,79.92,75.68
2023-11-02 21:43:30-05:00,83.88,77.72,81.12,71.22,85.46,,99.9,,69.77,81.01,75.7
2023-11-02 21:44:00-05:00,83.81,77.6,81.0,71.27,85.19,,99.9,,69.85,80.08,75.71
2023-11-02 21:44:30-05:00,83.17,77.63,80.83,71.23,85.16,,99.9,,69.78,80.96,75.68
2023-11-02 21:45:00-05:00,83.25,77.4,80.96,71.26,85.68,,99.9,,69.64,80.9,75.62
2023-11-02 21:45:30-05:00,83.15,77.36,81.06,71.18,85.73,,,,69.78,79.78,75.68
2023-11-02 21:46:00-05:00,82.8,77.46,81.06,71.36,85.63,,99.9,,69.84,80.82,75.52
2023-11-02 21:46:30-05:00,82.77,78.01,81.05,71.29,85.68,,99.9,,69.92,80.06,75.6
2023-11-02 21:47:00-05:00,82.67,77.98,81.13,71.61,85.73,,99.9,,,80.48,75.65
2023-11-02 21:47:30-05:00,82.59,77.91,81.03,71.61,85.15,,99.9,,,80.26,75.64
2023-11-02 21:48:00-05:00,83.01,77.57,80.83,71.6,84.95,,99.9,,70.21,80.13,75.67
2023-11-02 21:48:30-05:00,83.25,77.82,80.8,71.34,85.02,,99.9,,70.15,80.74,75.61
2023-11-02 21:49:00-05:00,83.43,77.56,80.87,71.31,85.22,,99.9,,70.18,80.75,75.8
2023-11-02 21:49:30-05:00,83.26,77.22,80.87,71.56,85.16,,99.9,,70.17,80.4,75.92
2023-11-02 21:50:00-05:00,83.43,77.28,80.83,71.41,85.07,,99.9,,70.06,80.67,75.89
2023-11-02 21:50:30-05:00,82.96,77.81,80.83,71.5,,,99.9,,70.05,80.13,75.77
2023-11-02 21:51:00-05:00,83.04,77.49,80.72,71.29,85.19,,99.9,,70.04,80.42,75.89
2023-11-02 21:51:30-05:00,82.88,77.81,80.68,71.52,85.16,,99.9,,70.16,80.81,75.92
2023-11-02 21:52:00-05:00,82.83,77.67,80.65,71.71,85.14,,99.9,,69.97,80.39,75.92
2023-11-02 21:52:30-05:00,83.05,77.9,80.73,71.48,85.26,,99.9,,69.92,79.28,75.92
2023-11-02 21:53:00-05:00,82.91,78.77,80.54,71.22,85.38,,99.9,,69.91,79.66,75.84
2023-11-02 21:53:30-05:00,82.71,78.84,80.5,71.44,85.49,,99.9,,70.0,79.75,75.88
2023-11-02 21:54:00-05:00,82.8,78.07,80.41,72.03,85.59,,99.9,,70.06,80.21,75.82
2023-11-02 21:54:30-05:00,82.7,78.09,80.43,71.6,85.37,,99.9,,70.01,79.8,75.83
2023-11-02 21:55:00-05:00,82.64,77.82,80.37,71.43,85.27,,,,70.11,80.2,75.93
2023-11-02 21:55:30-05:00,82.6,77.17,80.31,71.55,85.26,,99.9,,70.18,80.15,75.91
2023-11-02 21:56:00-05:00,82.69,77.29,80.23,71.42,85.31,,99.9,,70.21,79.95,75.95
2023-11-02 21:56:30-05:00,82.65,77.64,80.19,71.62,85.44,,99.9,,70.14,79.61,76.07
2023-11-02 21:57:00-05:00,82.64,78.54,80.21,71.21,85.53,,99.9,,70.1,79.89,75.87
2023-11-02 21:57:30-05:00,82.71,78.64,80.27,71.64,85.58,,99.9,,70.04,79.63,75.92
2023-11-02 21:58:00-05:00,83.01,78.65,80.41,71.28,85.93,,99.9,,70.06,79.45,75.92
2023-11-02 21:58:30-05:00,82.77,78.77,80.56,71.28,86.19,,99.9,,70.17,79.69,76.12
2023-11-02 21:59:00-05:00,82.61,79.01,80.51,71.62,86.03,,99.9,,70.29,80.03,75.96
2023-11-02 21:59:30-05:00,82.62,78.77,80.42,71.3,85.24,,99.9,,70.19,79.14,76.03
2023-11-02 22:00:00-05:00,82.97,79.11,80.38,71.28,85.45,,99.9,,70.02,79.51,75.99
2023-11-02 22:00:30-05:00,83.16,79.15,80.41,71.23,85.66,,99.9,,70.0,79.37,75.89
2023-11-02 22:01:00-05:00,82.97,78.97,80.48,71.31,85.6,,99.9,,69.95,80.28,76.09
2023-11-02 22:01:30-05:00,82.71,79.22,80.63,71.2,85.52,,99.9,,69.95,80.16,75.97
2023-11-02 22:02:00-05:00,82.66,79.5,80.6,71.4,85.55,,99.9,,70.12,79.32,75.88
2023-11-02 22:02:30-05:00,82.71,79.91,80.76,71.13,85.51,,99.9,,70.27,80.32,75.87
2023-11-02 22:03:00-05:00,82.8,79.53,80.7,71.13,85.51,,99.9,,70.4,80.2,75.9
2023-11-02 22:03:30-05:00,83.08,79.12,80.56,71.23,85.4,,99.9,,70.45,79.54,75.9
2023-11-02 22:04:00-05:00,82.94,78.87,80.55,71.19,85.27,,99.9,,70.11,80.11,75.88
2023-11-02 22:04:30-05:00,82.73,78.47,80.49,71.45,85.5,,99.9,,69.89,79.76,76.02
2023-11-02 22:05:00-05:00,82.97,77.84,80.41,71.57,85.56,,99.9,,69.85,79.95,75.91
2023-11-02 22:05:30-05:00,82.95,77.82,80.57,71.33,85.55,,99.9,,70.07,80.47,76.01
2023-11-02 22:06:00-05:00,82.85,77.99,80.48,71.22,85.78,,99.9,,70.15,80.53,76.02
2023-11-02 22:06:30-05:00,82.47,78.39,80.52,71.36,85.85,,,,70.19,79.89,76.07
2023-11-02 22:07:00-05:00,82.49,78.4,80.73,71.31,85.26,,99.9,,70.04,79.12,76.13
2023-11-02 22:07:30-05:00,82.45,77.96,80.78,71.43,85.12,,99.9,,69.96,79.0,76.01
2023-11-02 22:08:00-05:00,82.45,77.69,80.72,71.22,84.93,,99.9,,70.04,79.36,76.05
2023-11-02 22:08:30-05:00,82.9,77.69,80.76,71.33,85.11,,99.9,,70.12,79.39,76.05
2023-11-02 22:09:00-05:00,82.87,77.86,80.7,71.64,85.11,,99.9,,70.06,80.33,76.22
2023-11-02 22:09:30-05:00,82.99,78.04,80.48,71.4,85.16,,99.9,,70.08,79.49,76.25
2023-11-02 22:10:00-05:00,82.81,78.19,80.53,71.33,85.51,,99.9,,70.05,79.5,76.2
2023-11-02 22:10:30-05:00,82.72,78.19,80.6,71.51,,,99.9,,70.04,79.92,76.27
2023-11-02 22:11:00-05:00,82.88,78.64,80.56,71.74,85.87,,99.9,,70.04,80.01,76.23
2023-11-02 22:11:30-05:00,83.02,78.79,80.5,71.41,86.05,,99.9,,69.99,79.47,76.33
2023-11-02 22:12:00-05:00,83.08,79.02,80.54,71.17,86.07,,99.9,,70.05,79.97,76.22
2023-11-02 22:12:30-05:00,83.03,78.94,80.55,71.37,85.98,,99.9,,70.16,79.97,76.1
2023-11-02 22:13:00-05:00,83.21,79.03,80.4,71.63,85.98,,99.9,,70.22,80.3,76.25
2023-11-02 22:13:30-05:00,83.09,78.87,80.37,71.45,86.16,,99.9,,70.24,79.97,76.15
2023-11-02 22:14:00-05:00,82.73,78.92,80.38,71.58,85.84,,99.9,,70.16,79.5,76.1
2023-11-02 22:14:30-05:00,82.83,78.94,80.46,71.8,85.87,,99.9,,70.1,79.62,76.11
2023-11-02 22:15:00-05:00,82.95,78.88,80.27,71.78,85.81,,99.9,,70.0,80.16,76.08
2023-11-02 22:15:30-05:00,82.79,78.91,80.33,71.71,85.76,,99.9,,70.05,80.38,76.06
2023-11-02 22:16:00-05:00,82.87,78.78,80.4,71.4,85.85,,,,70.13,80.15,76.07
2023-11-02 22:16:30-05:00,82.79,79.15,80.23,71.3,85.78,,99.9,,70.17,79.8,76.06
2023-11-02 22:17:00-05:00,82.7,79.25,80.11,71.3,85.81,,99.9,,70.18,79.46,75.95
2023-11-02 22:17:30-05:00,83.09,79.21,80.02,71.42,85.09,,99.9,,70.1,79.57,75.93
2023-11-02 22:18:00-05:00,83.04,78.96,80.12,71.44,84.86,,99.9,,70.18,79.6,75.84
2023-11-02 22:18:30-05:00,82.79,79.06,80.13,71.31,84.95,,99.9,,70.22,79.69,75.73
2023-11-02 22:19:00-05:00,82.76,79.33,80.17,71.73,85.05,,99.9,,70.2,80.44,75.79
2023-11-02 22:19:30-05:00,83.07,79.33,80.16,71.53,84.91,,99.9,,70.26,80.21,75.86
2023-11-02 22:20:00-05:00,82.85,79.3,80.08,71.31,84.73,,99.9,,70.32,79.76,75.84
2023-11-02 22:20:30-05:00,82.64,79.46,79.83,71.7,84.65,,99.9,,70.37,79.95,75.81
2023-11-02 22:21:00-05:00,82.81,79.38,79.88,71.25,84.88,,99.9,,70.32,79.71,75.78
2023-11-02 22:21:30-05:00,82.71,79.31,79.84,71.24,84.98,,99.9,,70.23,80.07,75.74
2023-11-02 22:22:00-05:00,82.81,79.55,79.81,71.5,84.8,,99.9,,70.19,80.82,75.72
2023-11-02 22:22:30-05:00,82.64,79.47,79.94,71.71,84.68,,99.9,,70.06,80.84,75.73
2023-11-02 22:23:00-05:00,82.94,79.34,79.97,71.65,84.86,,99.9,,70.13,80.46,75.81
2023-11-02 22:23:30-05:00,82.8,79.33,80.02,71.42,84.92,,99.9,,70.17,81.05,75.79
2023-11-02 22:24:00-05:00,82.46,79.36,79.9,71.66,85.22,,,,70.11,80.96,75.83
2023-11-02 22:24:30-05:00,82.67,79.11,79.78,71.82,85.24,,99.9,,70.09,81.09,75.79
2023-11-02 22:25:00-05:00,82.74,79.34,79.79,71.74,85.24,,99.9,,69.93,81.0,75.83
2023-11-02 22:25:30-05:00,82.48,79.96,79.94,71.71,84.85,,,,69.83,81.42,75.69
2023-11-02 22:26:00-05:00,82.45,79.38,80.18,71.52,84.84,,99.9,,69.92,81.38,75.71
2023-11-02 22:26:30-05:00,82.57,79.49,80.2,71.62,85.06,,99.9,,69.94,81.31,75.21
2023-11-02 22:27:00-05:00,82.44,79.39,80.23,71.7,85.08,,99.9,,69.89,81.58,75.47
2023-11-02 22:27:30-05:00,82.29,79.38,80.3,71.7,85.37,,99.9,,69.83,80.92,75.39
2023-11-02 22:28:00-05:00,82.24,79.88,80.11,71.59,85.42,,99.9,,69.65,81.21,75.48
2023-11-02 22:28:30-05:00,82.25,79.43,79.95,71.56,85.33,,99.9,,69.66,80.64,75.6
2023-11-02 22:29:00-05:00,82.26,79.56,79.8,71.65,85.28,,99.9,,69.69,81.36,75.66
2023-11-02 22:29:30-05:00,82.4,79.64,79.85,71.54,85.1,,99.9,,69.48,81.23,75.73
2023-11-02 22:30:00-05:00,82.6,80.06,79.8,71.45,85.1,,99.9,,69.59,81.27,75.65
2023-11-02 22:30:30-05:00,82.47,80.01,79.93,71.45,85.04,,99.9,,69.54,81.12,75.7
2023-11-02 22:31:00-05:00,82.21,,79.95,71.56,84.8,,99.9,,69.44,81.22,75.72
2023-11-02 22:31:30-05:00,82.33,80.28,79.81,71.57,84.81,,99.9,,69.55,81.3,75.7
2023-11-02 22:32:00-05:00,82.69,80.47,79.75,71.64,84.61,,99.9,,69.78,81.31,75.68
2023-11-02 22:32:30-05:00,82.83,,79.66,71.67,84.75,,99.9,,70.06,81.39,75.85
2023-11-02 22:33:00-05:00,83.06,80.37,79.61,71.63,84.91,,99.9,,70.18,81.37,75.76
2023-11-02 22:33:30-05:00,82.95,80.43,79.53,71.68,84.79,,99.9,,70.27,80.94,75.75
2023-11-02 22:34:00-05:00,82.9,80.39,79.57,71.65,85.25,,99.9,,70.57,81.4,75.93
2023-11-02 22:34:30-05:00,,,,,,,,,,,
2023-11-02 22:35:00-05:00,82.85,80.47,79.81,71.67,85.33,,99.9,,70.85,80.78,75.91
2023-11-02 22:35:30-05:00,83.1,80.21,79.81,71.62,84.28,,99.9,,70.73,80.59,75.93
2023-11-02 22:36:00-05:00,83.22,80.24,79.85,71.73,84.53,,99.9,,70.58,80.61,75.85
2023-11-02 22:36:30-05:00,83.3,79.94,79.91,71.76,85.18,,99.9,,70.62,81.17,75.86
2023-11-02 22:37:00-05:00,,,,,,,,,,,
2023-11-02 22:37:30-05:00,83.26,80.39,79.89,71.7,85.08,,99.9,,70.68,80.81,75.78
2023-11-02 22:38:00-05:00,83.21,80.38,79.82,71.61,84.96,,99.9,,70.68,80.44,75.86
2023-11-02 22:38:30-05:00,,,,,,,,,,,
2023-11-02 22:39:00-05:00,82.69,80.12,79.76,71.49,85.18,,99.9,,70.65,80.99,75.77
2023-11-02 22:39:30-05:00,82.75,80.18,79.88,71.49,84.76,,99.9,,70.65,80.54,75.8
2023-11-02 22:40:00-05:00,83.04,80.15,79.73,71.24,84.97,,99.9,,70.68,80.64,75.84
2023-11-02 22:40:30-05:00,83.19,79.85,79.6,71.15,85.34,,99.9,,70.48,81.18,75.88
2023-11-02 22:41:00-05:00,83.22,79.85,79.72,71.35,84.69,,99.9,,70.43,81.11,75.85
2023-11-02 22:41:30-05:00,83.25,79.85,79.49,71.44,84.73,,99.9,,70.56,81.27,75.89
2023-11-02 22:42:00-05:00,83.21,80.03,79.19,71.4,84.91,,99.9,,70.58,81.05,75.86
2023-11-02 22:42:30-05:00,83.41,79.96,79.45,71.37,84.89,,99.9,,70.46,80.92,75.8
2023-11-02 22:43:00-05:00,83.36,80.02,79.42,71.28,84.83,,99.9,,70.53,80.83,75.89
2023-11-02 22:43:30-05:00,83.25,79.91,79.52,71.28,84.32,,99.9,,70.48,81.02,75.84
2023-11-02 22:44:00-05:00,83.33,79.9,79.5,71.18,84.42,,99.9,,70.39,80.91,75.9
2023-11-02 22:44:30-05:00,83.28,79.68,79.44,71.19,84.68,,99.9,,70.33,79.93,75.77
2023-11-02 22:45:00-05:00,83.05,79.73,79.18,71.14,,,99.9,,70.61,80.66,75.73
2023-11-02 22:45:30-05:00,83.07,79.95,78.9,71.12,84.42,,,,70.57,81.05,75.76
2023-11-02 22:46:00-05:00,82.97,80.01,79.04,71.15,84.19,,99.9,,70.37,80.47,75.93
2023-11-02 22:46:30-05:00,83.1,80.13,79.24,71.14,84.19,,99.9,,70.32,80.6,75.85
2023-11-02 22:47:00-05:00,83.38,80.0,79.32,71.04,84.31,,,,70.29,80.19,75.84
2023-11-02 22:47:30-05:00,83.32,79.99,78.95,71.04,84.5,,99.9,,70.29,80.24,75.79
2023-11-02 22:48:00-05:00,83.13,80.31,78.77,70.99,84.71,,99.9,,,80.67,75.78
2023-11-02 22:48:30-05:00,83.22,79.69,78.63,70.86,84.89,,99.9,,70.76,80.39,75.77
2023-11-02 22:49:00-05:00,83.0,80.41,78.53,70.95,84.82,,99.9,,70.83,80.43,75.77
2023-11-02 22:49:30-05:00,83.11,80.48,78.63,70.99,84.66,,99.9,,70.82,79.83,75.76
2023-11-02 22:50:00-05:00,82.93,80.28,78.97,70.93,84.37,,99.9,,70.93,80.31,75.81
2023-11-02 22:50:30-05:00,83.0,80.4,79.17,70.68,84.41,,99.9,,70.83,79.91,75.7
2023-11-02 22:51:00-05:00,82.94,80.8,79.28,70.64,84.6,,99.9,,70.79,80.57,75.75
2023-11-02 22:51:30-05:00,83.03,80.42,79.42,70.83,84.73,,99.9,,70.76,79.67,75.91
2023-11-02 22:52:00-05:00,82.95,80.32,79.54,70.84,84.93,,99.9,,70.77,80.11,75.76
2023-11-02 22:52:30-05:00,82.64,80.06,79.33,70.82,85.14,,99.9,,70.77,80.35,75.74
2023-11-02 22:53:00-05:00,82.77,79.71,78.96,70.84,85.32,,99.9,,70.82,79.96,75.81
2023-11-02 22:53:30-05:00,82.85,79.67,79.01,70.73,85.22,,99.9,,70.87,79.54,75.87
2023-11-02 22:54:00-05:00,83.02,79.55,79.12,70.56,85.2,,99.9,,70.81,80.17,75.93
2023-11-02 22:54:30-05:00,83.03,79.43,79.17,70.69,85.01,,99.9,,70.81,80.51,75.82
2023-11-02 22:55:00-05:00,82.8,79.7,79.23,70.79,84.91,,99.9,,70.9,80.6,75.78
2023-11-02 22:55:30-05:00,82.98,,79.22,70.72,84.99,,99.9,,71.0,79.93,75.81
2023-11-02 22:56:00-05:00,82.86,79.49,79.11,70.88,85.04,,99.9,,70.92,80.84,75.64
2023-11-02 22:56:30-05:00,83.03,79.33,78.96,70.95,85.06,,99.9,,70.99,80.34,75.79
2023-11-02 22:57:00-05:00,82.99,78.97,79.05,70.81,85.11,,99.9,,70.87,80.2,75.86
2023-11-02 22:57:30-05:00,82.91,79.12,79.01,70.81,83.95,,99.9,,70.83,80.4,75.62
2023-11-02 22:58:00-05:00,83.14,78.76,79.02,70.86,84.18,,,,70.94,79.89,75.83
2023-11-02 22:58:30-05:00,82.96,79.14,79.17,70.9,84.36,,99.9,,71.0,80.32,75.83
2023-11-02 22:59:00-05:00,83.2,79.13,79.27,70.89,84.45,,99.9,,70.99,80.26,75.75
2023-11-02 22:59:30-05:00,82.73,79.16,79.42,70.75,84.9,,99.9,,71.0,80.65,75.79
2023-11-02 23:00:00-05:00,83.17,79.32,79.49,70.81,85.03,,99.9,,71.02,80.15,75.75
2023-11-02 23:00:30-05:00,83.01,79.32,79.41,70.9,85.29,,99.9,,71.08,80.01,75.79
2023-11-02 23:01:00-05:00,82.85,79.18,79.37,70.87,85.28,,99.9,,71.23,79.75,75.73
2023-11-02 23:01:30-05:00,83.15,79.1,79.17,70.92,85.17,,99.9,,71.21,80.55,75.74
2023-11-02 23:02:00-05:00,83.25,79.05,78.9,70.93,85.14,,99.9,,71.14,80.15,75.84
2023-11-02 23:02:30-05:00,82.99,79.05,78.91,70.89,85.02,,99.9,,71.09,80.93,75.71
2023-11-02 23:03:00-05:00,83.06,79.56,78.79,70.72,84.57,,99.9,,71.17,80.91,75.44
2023-11-02 23:03:30-05:00,83.05,79.85,78.51,70.93,84.72,,99.9,,71.32,80.0,75.31
2023-11-02 23:04:00-05:00,83.25,79.8,78.57,70.76,84.7,,99.9,,71.35,80.66,75.58
2023-11-02 23:04:30-05:00,83.26,79.66,78.76,70.83,84.78,,99.9,,71.28,80.19,75.52
2023-11-02 23:05:00-05:00,83.18,79.19,78.76,71.11,84.68,,99.9,,71.1,80.47,75.48
2023-11-02 23:05:30-05:00,83.25,79.34,78.76,71.16,84.71,,99.9,,71.01,80.26,75.45
2023-11-02 23:06:00-05:00,83.27,79.46,78.84,71.22,84.74,,99.9,,71.07,80.28,75.75
2023-11-02 23:06:30-05:00,82.92,79.29,79.08,71.19,,,99.9,,71.13,80.28,75.52
2023-11-02 23:07:00-05:00,83.23,79.55,79.24,70.78,84.85,,99.9,,71.2,80.25,75.56
2023-11-02 23:07:30-05:00,83.18,79.38,79.34,70.97,84.98,,99.9,,71.33,80.51,75.6
2023-11-02 23:08:00-05:00,83.1,79.17,79.43,70.94,84.91,,99.9,,71.28,80.63,75.54
2023-11-02 23:08:30-05:00,83.16,79.31,79.35,70.82,84.81,,99.9,,71.27,80.6,75.58
2023-11-02 23:09:00-05:00,83.35,79.17,79.43,70.77,84.92,,,,71.34,80.63,75.57
2023-11-02 23:09:30-05:00,83.24,79.25,79.56,71.03,84.72,,99.9,,71.36,80.68,75.64
2023-11-02 23:10:00-05:00,83.23,79.16,79.54,70.81,84.64,,99.9,,71.36,79.94,75.5
2023-11-02 23:10:30-05:00,82.96,79.06,79.48,70.76,84.73,,99.9,,71.36,80.69,75.48
2023-11-02 23:11:00-05:00,83.0,79.15,79.45,70.53,84.42,,99.9,,71.42,80.82,75.59
2023-11-02 23:11:30-05:00,83.02,79.27,79.42,70.7,84.44,,99.9,,71.41,80.29,75.83
2023-11-02 23:12:00-05:00,83.04,79.55,79.57,70.46,84.7,,99.9,,71.39,80.98,75.75
2023-11-02 23:12:30-05:00,82.81,79.69,79.53,70.59,84.92,,99.9,,71.41,80.13,75.7
2023-11-02 23:13:00-05:00,82.68,79.5,79.57,70.65,84.96,,99.9,,71.44,81.32,75.65
2023-11-02 23:13:30-05:00,82.78,79.46,79.6,70.5,84.91,,99.9,,71.46,80.98,75.76
