DATETIME,TANGARA_2BBA,TANGARA_14D6,TANGARA_1CE2,TANGARA_1FCA,TANGARA_2492,TANGARA_2FF6,TANGARA_48C6,TANGARA_4D7A,TANGARA_532E,TANGARA_EA06,TANGARA_F1AE,TANGARA_FAC6,TANGARA_06BE
2022-09-22T14:45:00,20.0,15.0,21.0,19.0,24.0,22.0,12.0,3.0,16.0,34.0,19.0,18.0,22.0
2022-09-22T14:45:30,21.0,16.0,20.0,20.0,24.0,21.0,13.0,4.0,16.0,35.0,19.0,19.0,23.0
2022-09-22T14:46:00,20.0,15.0,20.0,19.0,22.0,21.0,13.0,4.0,16.0,29.0,19.0,20.0,21.0
2022-09-22T14:46:30,19.0,16.0,20.0,18.0,22.0,20.0,13.0,4.0,16.0,33.0,19.0,20.0,22.0
2022-09-22T14:47:00,19.0,16.0,19.0,19.0,23.0,19.0,13.0,4.0,15.0,31.0,18.0,20.0,22.0
2022-09-22T14:47:30,19.0,16.0,18.0,20.0,22.0,20.0,13.0,4.0,17.0,30.0,17.0,20.0,22.0
2022-09-22T14:48:00,19.0,15.0,19.0,20.0,22.0,20.0,13.0,4.0,13.0,30.0,16.0,19.0,21.0
2022-09-22T14:48:30,18.0,16.0,18.0,21.0,22.0,18.0,13.0,4.0,20.0,31.0,17.0,18.0,21.0
2022-09-22T14:49:00,18.0,15.0,16.0,21.0,22.0,20.0,13.0,4.0,16.0,30.0,18.0,18.0,21.0
2022-09-22T14:49:30,19.0,14.0,15.0,22.0,20.0,19.0,12.0,4.0,11.0,34.0,18.0,19.0,21.0
2022-09-22T14:50:00,19.0,15.0,16.0,21.0,21.0,19.0,13.0,4.0,15.0,26.0,19.0,18.0,21.0
2022-09-22T14:50:30,19.0,15.0,14.0,21.0,21.0,19.0,11.0,4.0,16.0,30.0,16.0,18.0,21.0
2022-09-22T14:51:00,18.0,15.0,16.0,20.0,20.0,19.0,12.0,4.0,16.0,31.0,16.0,19.0,20.0
2022-09-22T14:51:30,21.0,15.0,15.0,22.0,21.0,21.0,11.0,4.0,16.0,31.0,18.0,20.0,24.0
2022-09-22T14:52:00,20.0,16.0,15.0,20.0,20.0,20.0,12.0,4.0,16.0,28.0,19.0,20.0,22.0
2022-09-22T14:52:30,19.0,14.0,14.0,20.0,23.0,20.0,12.0,4.0,14.0,30.0,17.0,19.0,21.0
2022-09-22T14:53:00,19.0,14.0,15.0,20.0,23.0,21.0,12.0,4.0,14.0,30.0,16.0,18.0,21.0
2022-09-22T14:53:30,18.0,15.0,15.0,20.0,24.0,21.0,11.0,4.0,14.0,33.0,17.0,19.0,23.0
2022-09-22T14:54:00,19.0,13.0,15.0,19.0,23.0,21.0,,4.0,15.0,33.0,17.0,19.0,22.0
2022-09-22T14:54:30,18.0,13.0,15.0,20.0,25.0,19.0,14.0,4.0,15.0,32.0,17.0,19.0,21.0
2022-09-22T14:55:00,17.0,13.0,15.0,20.0,25.0,,10.0,3.0,13.0,32.0,16.0,18.0,21.0
2022-09-22T14:55:30,18.0,14.0,15.0,19.0,24.0,20.0,10.0,4.0,14.0,32.0,16.0,18.0,21.0
2022-09-22T14:56:00,18.0,15.0,16.0,18.0,22.0,20.0,11.0,4.0,,35.0,16.0,18.0,21.0
2022-09-22T14:56:30,17.0,15.0,16.0,19.0,23.0,19.0,11.0,4.0,13.0,28.0,16.0,18.0,21.0
2022-09-22T14:57:00,17.0,13.0,16.0,19.0,,20.0,12.0,4.0,16.0,33.0,16.0,17.0,21.0
2022-09-22T14:57:30,18.0,13.0,17.0,20.0,21.0,19.0,11.0,4.0,16.0,35.0,16.0,17.0,21.0
2022-09-22T14:58:00,17.0,14.0,17.0,21.0,21.0,20.0,10.0,4.0,13.0,30.0,16.0,19.0,22.0
2022-09-22T14:58:30,18.0,15.0,16.0,18.0,22.0,20.0,10.0,3.0,12.0,30.0,17.0,19.0,21.0
2022-09-22T14:59:00,17.0,16.0,17.0,19.0,22.0,19.0,12.0,4.0,12.0,29.0,17.0,,21.0
2022-09-22T14:59:30,16.0,16.0,16.0,20.0,22.0,19.0,13.0,4.0,14.0,32.0,17.0,19.0,21.0
2022-09-22T15:00:00,17.0,14.0,16.0,20.0,21.0,18.0,11.0,4.0,15.0,33.0,18.0,19.0,22.0
2022-09-22T15:00:30,17.0,14.0,15.0,18.0,21.0,19.0,11.0,4.0,12.0,31.0,16.0,18.0,22.0
2022-09-22T15:01:00,17.0,14.0,16.0,19.0,22.0,19.0,11.0,4.0,12.0,28.0,17.0,18.0,22.0
2022-09-22T15:01:30,16.0,13.0,14.0,,23.0,18.0,12.0,4.0,13.0,30.0,18.0,18.0,21.0
2022-09-22T15:02:00,15.0,15.0,15.0,21.0,21.0,18.0,10.0,3.0,19.0,31.0,16.0,18.0,22.0
2022-09-22T15:02:30,16.0,15.0,14.0,19.0,21.0,19.0,9.0,4.0,14.0,28.0,15.0,18.0,22.0
2022-09-22T15:03:00,16.0,15.0,14.0,19.0,21.0,19.0,12.0,4.0,14.0,29.0,18.0,18.0,22.0
2022-09-22T15:03:30,15.0,15.0,14.0,19.0,20.0,20.0,10.0,4.0,15.0,28.0,17.0,18.0,22.0
2022-09-22T15:04:00,15.0,15.0,14.0,19.0,20.0,19.0,12.0,4.0,26.0,26.0,16.0,17.0,23.0
2022-09-22T15:04:30,16.0,15.0,14.0,20.0,21.0,19.0,11.0,4.0,,30.0,18.0,18.0,22.0
2022-09-22T15:05:00,16.0,15.0,14.0,19.0,20.0,20.0,11.0,4.0,,30.0,17.0,18.0,22.0
2022-09-22T15:05:30,16.0,15.0,14.0,20.0,18.0,19.0,11.0,4.0,15.0,33.0,17.0,18.0,23.0
2022-09-22T15:06:00,15.0,15.0,17.0,18.0,18.0,18.0,10.0,4.0,14.0,30.0,17.0,18.0,22.0
2022-09-22T15:06:30,14.0,15.0,16.0,20.0,20.0,19.0,12.0,4.0,19.0,34.0,16.0,19.0,22.0
2022-09-22T15:07:00,14.0,14.0,15.0,19.0,21.0,19.0,11.0,4.0,19.0,35.0,16.0,19.0,21.0
2022-09-22T15:07:30,15.0,14.0,15.0,19.0,20.0,18.0,14.0,3.0,15.0,30.0,16.0,18.0,20.0
2022-09-22T15:08:00,15.0,15.0,16.0,20.0,18.0,18.0,12.0,4.0,17.0,30.0,17.0,19.0,20.0
2022-09-22T15:08:30,15.0,16.0,17.0,19.0,18.0,19.0,13.0,4.0,,32.0,17.0,18.0,
2022-09-22T15:09:00,15.0,17.0,16.0,19.0,19.0,20.0,11.0,4.0,14.0,34.0,16.0,18.0,20.0
2022-09-22T15:09:30,16.0,15.0,17.0,19.0,19.0,22.0,11.0,4.0,15.0,30.0,16.0,18.0,20.0
2022-09-22T15:10:00,15.0,16.0,17.0,21.0,19.0,22.0,13.0,4.0,15.0,31.0,16.0,19.0,21.0
2022-09-22T15:10:30,15.0,16.0,18.0,19.0,20.0,21.0,14.0,4.0,14.0,34.0,17.0,19.0,19.0
2022-09-22T15:11:00,14.0,15.0,,20.0,18.0,21.0,11.0,5.0,18.0,33.0,16.0,19.0,18.0
2022-09-22T15:12:00,14.0,16.0,18.0,19.0,19.0,20.0,12.0,4.0,,29.0,16.0,18.0,20.0
2022-09-22T15:12:30,15.0,16.0,16.0,20.0,18.0,20.0,15.0,5.0,15.0,31.0,15.0,19.0,19.0
2022-09-22T15:13:00,15.0,15.0,16.0,19.0,20.0,20.0,12.0,5.0,14.0,30.0,14.0,18.0,19.0
2022-09-22T15:13:30,14.0,15.0,15.0,18.0,20.0,20.0,11.0,4.0,14.0,31.0,14.0,18.0,19.0
2022-09-22T15:14:00,15.0,16.0,16.0,19.0,19.0,20.0,11.0,4.0,13.0,30.0,14.0,20.0,19.0
2022-09-22T15:14:30,14.0,16.0,17.0,20.0,17.0,18.0,15.0,4.0,14.0,30.0,16.0,19.0,18.0
2022-09-22T15:15:00,14.0,16.0,15.0,19.0,17.0,18.0,12.0,4.0,16.0,30.0,15.0,19.0,17.0
2022-09-22T15:15:30,12.0,,15.0,20.0,18.0,17.0,12.0,4.0,16.0,32.0,17.0,18.0,18.0
2022-09-22T15:16:00,14.0,16.0,15.0,23.0,17.0,17.0,14.0,4.0,12.0,33.0,17.0,18.0,18.0
2022-09-22T15:16:30,13.0,17.0,14.0,22.0,18.0,17.0,16.0,4.0,12.0,30.0,16.0,18.0,19.0
2022-09-22T15:17:00,14.0,15.0,15.0,21.0,17.0,18.0,13.0,3.0,14.0,26.0,16.0,19.0,18.0
2022-09-22T15:17:30,14.0,16.0,14.0,21.0,19.0,17.0,13.0,4.0,12.0,31.0,16.0,18.0,17.0
2022-09-22T15:18:00,15.0,16.0,13.0,20.0,19.0,16.0,14.0,4.0,15.0,28.0,16.0,18.0,17.0
2022-09-22T15:18:30,14.0,15.0,14.0,20.0,18.0,15.0,11.0,4.0,15.0,34.0,16.0,19.0,19.0
2022-09-22T15:19:00,15.0,16.0,14.0,18.0,19.0,16.0,13.0,4.0,,31.0,17.0,18.0,19.0
2022-09-22T15:19:30,15.0,15.0,13.0,18.0,17.0,17.0,13.0,4.0,12.0,32.0,15.0,19.0,17.0
2022-09-22T15:20:00,15.0,16.0,14.0,18.0,17.0,17.0,13.0,4.0,14.0,28.0,17.0,18.0,18.0
2022-09-22T15:20:30,14.0,15.0,15.0,18.0,17.0,17.0,13.0,4.0,16.0,31.0,16.0,18.0,17.0
2022-09-22T15:21:00,14.0,15.0,15.0,20.0,17.0,17.0,11.0,5.0,19.0,28.0,16.0,18.0,17.0
2022-09-22T15:21:30,15.0,15.0,13.0,23.0,18.0,17.0,11.0,5.0,14.0,32.0,16.0,18.0,18.0
2022-09-22T15:22:00,16.0,14.0,13.0,21.0,18.0,17.0,15.0,5.0,13.0,30.0,15.0,18.0,17.0
2022-09-22T15:22:30,14.0,16.0,15.0,19.0,,16.0,12.0,4.0,13.0,30.0,15.0,18.0,18.0
2022-09-22T15:23:00,14.0,15.0,14.0,19.0,18.0,15.0,11.0,4.0,14.0,30.0,16.0,18.0,16.0
2022-09-22T15:23:30,13.0,14.0,13.0,19.0,21.0,15.0,13.0,4.0,15.0,29.0,15.0,18.0,17.0
2022-09-22T15:24:00,14.0,14.0,15.0,19.0,21.0,16.0,13.0,4.0,14.0,31.0,16.0,17.0,17.0
2022-09-22T15:24:30,13.0,14.0,14.0,20.0,20.0,14.0,15.0,4.0,18.0,33.0,16.0,17.0,18.0
2022-09-22T15:25:00,13.0,15.0,16.0,20.0,19.0,14.0,11.0,3.0,,31.0,16.0,18.0,17.0
2022-09-22T15:25:30,14.0,18.0,14.0,20.0,18.0,15.0,11.0,4.0,17.0,29.0,16.0,19.0,17.0
2022-09-22T15:26:00,13.0,16.0,13.0,19.0,17.0,15.0,19.0,4.0,15.0,35.0,17.0,19.0,16.0
2022-09-22T15:26:30,13.0,15.0,13.0,19.0,18.0,15.0,14.0,4.0,14.0,31.0,15.0,18.0,17.0
2022-09-22T15:27:00,13.0,15.0,14.0,20.0,18.0,15.0,12.0,4.0,16.0,31.0,16.0,18.0,18.0
2022-09-22T15:27:30,13.0,18.0,15.0,19.0,18.0,15.0,15.0,4.0,13.0,32.0,15.0,18.0,18.0
2022-09-22T15:28:00,13.0,16.0,14.0,20.0,17.0,15.0,14.0,4.0,15.0,29.0,15.0,18.0,16.0
2022-09-22T15:28:30,12.0,17.0,14.0,20.0,15.0,15.0,14.0,4.0,18.0,33.0,16.0,19.0,15.0
2022-09-22T15:29:00,12.0,14.0,15.0,19.0,17.0,15.0,12.0,4.0,13.0,29.0,16.0,19.0,16.0
2022-09-22T15:30:00,13.0,17.0,14.0,19.0,17.0,15.0,15.0,4.0,26.0,39.0,17.0,22.0,16.0
2022-09-22T15:30:30,13.0,18.0,15.0,20.0,17.0,15.0,13.0,4.0,,32.0,17.0,21.0,17.0
2022-09-22T15:31:00,13.0,17.0,14.0,19.0,,14.0,14.0,4.0,21.0,35.0,16.0,21.0,17.0
2022-09-22T15:31:30,14.0,18.0,14.0,19.0,,15.0,15.0,4.0,20.0,,16.0,22.0,16.0
2022-09-22T15:32:30,13.0,16.0,14.0,20.0,,14.0,17.0,4.0,19.0,36.0,15.0,21.0,17.0
2022-09-22T15:33:00,13.0,16.0,14.0,20.0,20.0,16.0,15.0,5.0,16.0,44.0,15.0,21.0,16.0
2022-09-22T15:33:30,13.0,16.0,13.0,20.0,17.0,14.0,17.0,4.0,21.0,37.0,15.0,20.0,17.0
2022-09-22T15:34:30,13.0,17.0,14.0,20.0,18.0,14.0,16.0,4.0,16.0,33.0,14.0,20.0,18.0
2022-09-22T15:35:30,12.0,16.0,14.0,19.0,19.0,16.0,13.0,4.0,16.0,34.0,15.0,20.0,18.0
2022-09-22T15:36:00,13.0,17.0,13.0,19.0,18.0,16.0,14.0,4.0,16.0,33.0,15.0,20.0,17.0
2022-09-22T15:36:30,13.0,18.0,14.0,18.0,16.0,16.0,15.0,4.0,19.0,38.0,15.0,20.0,18.0
2022-09-22T15:37:00,12.0,16.0,16.0,18.0,16.0,16.0,12.0,4.0,17.0,33.0,15.0,19.0,17.0
2022-09-22T15:37:30,13.0,17.0,14.0,19.0,17.0,16.0,15.0,4.0,16.0,32.0,15.0,19.0,18.0
2022-09-22T15:38:00,13.0,17.0,14.0,18.0,17.0,16.0,16.0,5.0,16.0,31.0,15.0,19.0,17.0
2022-09-22T15:38:30,13.0,15.0,15.0,18.0,17.0,15.0,12.0,4.0,17.0,32.0,16.0,19.0,18.0
2022-09-22T15:39:00,14.0,15.0,14.0,19.0,16.0,15.0,14.0,4.0,16.0,31.0,16.0,19.0,17.0
2022-09-22T15:39:30,13.0,16.0,15.0,20.0,16.0,15.0,15.0,4.0,15.0,36.0,16.0,21.0,16.0
2022-09-22T15:40:00,12.0,17.0,15.0,19.0,17.0,15.0,10.0,4.0,15.0,38.0,15.0,21.0,17.0
2022-09-22T15:40:30,12.0,16.0,14.0,19.0,16.0,15.0,14.0,4.0,14.0,34.0,15.0,21.0,16.0
2022-09-22T15:41:00,15.0,17.0,15.0,18.0,17.0,15.0,14.0,4.0,14.0,36.0,15.0,21.0,16.0
2022-09-22T15:41:30,12.0,16.0,,20.0,17.0,16.0,14.0,4.0,15.0,36.0,19.0,19.0,16.0
2022-09-22T15:42:00,12.0,17.0,15.0,20.0,16.0,14.0,16.0,4.0,20.0,30.0,16.0,20.0,16.0
2022-09-22T15:42:30,13.0,16.0,14.0,19.0,16.0,16.0,14.0,4.0,14.0,30.0,,19.0,16.0
2022-09-22T15:43:00,12.0,17.0,15.0,20.0,16.0,14.0,15.0,4.0,,36.0,15.0,20.0,16.0
2022-09-22T15:43:30,12.0,15.0,15.0,,15.0,15.0,,4.0,17.0,35.0,15.0,18.0,15.0
2022-09-22T15:44:00,13.0,15.0,14.0,19.0,15.0,15.0,11.0,4.0,15.0,31.0,16.0,20.0,16.0
2022-09-22T15:44:30,12.0,18.0,14.0,18.0,17.0,15.0,13.0,4.0,17.0,35.0,16.0,20.0,16.0
2022-09-22T15:45:00,12.0,19.0,15.0,18.0,16.0,,12.0,4.0,17.0,36.0,15.0,20.0,16.0
2022-09-22T15:45:30,12.0,17.0,14.0,18.0,16.0,15.0,12.0,4.0,18.0,30.0,14.0,19.0,17.0
2022-09-22T15:46:00,12.0,,14.0,19.0,15.0,15.0,12.0,4.0,16.0,32.0,15.0,19.0,18.0
2022-09-22T15:46:30,11.0,16.0,14.0,19.0,16.0,15.0,14.0,5.0,17.0,30.0,15.0,19.0,16.0
2022-09-22T15:47:00,12.0,17.0,15.0,18.0,18.0,14.0,11.0,4.0,16.0,34.0,16.0,20.0,16.0
2022-09-22T15:47:30,12.0,16.0,14.0,19.0,18.0,15.0,13.0,4.0,19.0,34.0,16.0,19.0,16.0
2022-09-22T15:48:00,12.0,15.0,15.0,21.0,18.0,15.0,12.0,4.0,17.0,34.0,16.0,19.0,15.0
2022-09-22T15:48:30,12.0,18.0,15.0,21.0,17.0,16.0,10.0,4.0,14.0,36.0,15.0,21.0,17.0
2022-09-22T15:49:00,12.0,17.0,14.0,21.0,17.0,15.0,14.0,5.0,15.0,35.0,15.0,23.0,16.0
2022-09-22T15:49:30,13.0,19.0,15.0,19.0,19.0,15.0,13.0,5.0,15.0,37.0,15.0,22.0,15.0
2022-09-22T15:50:00,13.0,18.0,14.0,20.0,17.0,15.0,15.0,5.0,17.0,33.0,16.0,22.0,17.0
2022-09-22T15:50:30,13.0,17.0,15.0,20.0,,16.0,10.0,5.0,16.0,34.0,,22.0,16.0
2022-09-22T15:51:00,12.0,17.0,13.0,20.0,17.0,15.0,13.0,5.0,15.0,40.0,,22.0,16.0
2022-09-22T15:51:30,12.0,16.0,13.0,20.0,17.0,15.0,13.0,4.0,,31.0,15.0,21.0,
2022-09-22T15:52:00,13.0,17.0,13.0,20.0,16.0,15.0,13.0,5.0,16.0,31.0,,21.0,16.0
2022-09-22T15:52:30,12.0,17.0,13.0,19.0,17.0,15.0,17.0,5.0,16.0,35.0,,20.0,17.0
2022-09-22T15:53:00,12.0,18.0,13.0,20.0,16.0,15.0,12.0,5.0,19.0,37.0,15.0,19.0,17.0
2022-09-22T15:53:30,12.0,19.0,13.0,19.0,16.0,14.0,11.0,4.0,18.0,32.0,15.0,19.0,16.0
2022-09-22T15:54:00,11.0,17.0,12.0,19.0,15.0,13.0,10.0,5.0,16.0,35.0,,19.0,14.0
2022-09-22T15:54:30,11.0,16.0,13.0,20.0,15.0,13.0,15.0,4.0,19.0,34.0,17.0,21.0,14.0
2022-09-22T15:55:00,12.0,16.0,12.0,20.0,15.0,14.0,12.0,5.0,21.0,34.0,16.0,21.0,15.0
2022-09-22T15:55:30,12.0,14.0,13.0,19.0,14.0,15.0,12.0,5.0,17.0,33.0,16.0,21.0,15.0
2022-09-22T15:56:00,11.0,17.0,12.0,17.0,15.0,17.0,12.0,4.0,15.0,37.0,15.0,21.0,15.0
2022-09-22T15:56:30,11.0,,13.0,18.0,15.0,15.0,12.0,5.0,15.0,41.0,15.0,21.0,15.0
2022-09-22T15:57:00,11.0,16.0,13.0,17.0,17.0,15.0,13.0,4.0,19.0,40.0,15.0,21.0,16.0
2022-09-22T15:58:00,11.0,16.0,12.0,19.0,16.0,15.0,11.0,5.0,17.0,32.0,15.0,20.0,15.0
2022-09-22T15:58:30,11.0,16.0,12.0,18.0,16.0,15.0,14.0,5.0,19.0,31.0,16.0,20.0,14.0
2022-09-22T15:59:00,11.0,15.0,12.0,18.0,17.0,16.0,9.0,5.0,16.0,35.0,16.0,21.0,14.0
2022-09-22T15:59:30,11.0,15.0,13.0,18.0,17.0,16.0,10.0,5.0,16.0,33.0,16.0,21.0,15.0
2022-09-22T16:00:00,11.0,18.0,12.0,19.0,18.0,15.0,11.0,4.0,12.0,33.0,15.0,21.0,15.0
2022-09-22T16:00:30,11.0,16.0,12.0,18.0,16.0,16.0,13.0,4.0,14.0,40.0,15.0,22.0,14.0
2022-09-22T16:01:00,11.0,16.0,13.0,18.0,16.0,15.0,11.0,5.0,16.0,38.0,15.0,21.0,15.0
2022-09-22T16:01:30,11.0,16.0,13.0,17.0,17.0,15.0,10.0,4.0,17.0,35.0,15.0,22.0,16.0
2022-09-22T16:02:00,11.0,16.0,12.0,18.0,15.0,16.0,11.0,5.0,15.0,40.0,16.0,20.0,15.0
2022-09-22T16:02:30,11.0,17.0,13.0,18.0,16.0,14.0,11.0,5.0,19.0,37.0,16.0,20.0,16.0
2022-09-22T16:03:00,11.0,17.0,12.0,19.0,16.0,15.0,12.0,4.0,16.0,32.0,16.0,21.0,14.0
2022-09-22T16:03:30,12.0,17.0,12.0,17.0,15.0,15.0,13.0,4.0,18.0,33.0,16.0,21.0,15.0
2022-09-22T16:04:00,11.0,15.0,11.0,18.0,16.0,15.0,13.0,4.0,16.0,36.0,16.0,20.0,15.0
2022-09-22T16:04:30,11.0,15.0,11.0,18.0,17.0,15.0,12.0,4.0,21.0,35.0,16.0,22.0,
2022-09-22T16:05:00,11.0,17.0,11.0,18.0,16.0,14.0,11.0,5.0,18.0,37.0,15.0,,16.0
2022-09-22T16:05:30,10.0,17.0,12.0,17.0,16.0,15.0,12.0,4.0,17.0,33.0,15.0,19.0,15.0
2022-09-22T16:06:00,10.0,17.0,12.0,18.0,15.0,15.0,14.0,5.0,15.0,34.0,16.0,21.0,15.0
2022-09-22T16:07:00,11.0,,11.0,16.0,17.0,15.0,10.0,5.0,18.0,37.0,16.0,20.0,14.0
2022-09-22T16:07:30,11.0,16.0,12.0,17.0,16.0,15.0,10.0,5.0,23.0,33.0,16.0,21.0,14.0
2022-09-22T16:08:00,11.0,16.0,11.0,17.0,16.0,17.0,11.0,5.0,19.0,34.0,16.0,21.0,15.0
2022-09-22T16:08:30,11.0,16.0,12.0,17.0,16.0,15.0,11.0,4.0,18.0,38.0,16.0,21.0,15.0
2022-09-22T16:09:00,11.0,17.0,12.0,,16.0,16.0,11.0,5.0,17.0,38.0,16.0,22.0,15.0
2022-09-22T16:09:30,11.0,15.0,13.0,19.0,15.0,14.0,11.0,5.0,18.0,35.0,16.0,22.0,17.0
2022-09-22T16:10:00,11.0,15.0,12.0,18.0,15.0,14.0,13.0,5.0,19.0,40.0,15.0,20.0,16.0
2022-09-22T16:10:30,11.0,15.0,,17.0,16.0,,13.0,5.0,18.0,32.0,15.0,21.0,16.0
2022-09-22T16:11:00,10.0,15.0,11.0,17.0,15.0,15.0,12.0,5.0,19.0,35.0,16.0,21.0,16.0
2022-09-22T16:11:30,10.0,15.0,11.0,18.0,16.0,15.0,14.0,5.0,,38.0,,21.0,17.0
2022-09-22T16:12:00,9.0,14.0,12.0,18.0,18.0,14.0,13.0,5.0,21.0,41.0,17.0,23.0,17.0
2022-09-22T16:12:30,10.0,14.0,12.0,19.0,18.0,15.0,10.0,4.0,19.0,39.0,18.0,24.0,17.0
2022-09-22T16:13:00,10.0,15.0,11.0,18.0,17.0,14.0,12.0,5.0,16.0,48.0,18.0,22.0,18.0
2022-09-22T16:13:30,10.0,15.0,12.0,17.0,17.0,14.0,12.0,5.0,18.0,40.0,17.0,22.0,16.0
2022-09-22T16:14:00,9.0,17.0,11.0,17.0,19.0,15.0,13.0,5.0,15.0,35.0,,22.0,16.0
2022-09-22T16:14:30,11.0,15.0,12.0,17.0,19.0,15.0,11.0,5.0,19.0,38.0,17.0,23.0,16.0
2022-09-22T16:15:00,11.0,,11.0,18.0,18.0,15.0,,5.0,15.0,39.0,16.0,21.0,16.0
2022-09-22T16:15:30,11.0,,11.0,17.0,18.0,15.0,11.0,5.0,18.0,35.0,17.0,23.0,15.0
2022-09-22T16:16:00,10.0,16.0,11.0,18.0,20.0,15.0,10.0,5.0,17.0,31.0,16.0,23.0,14.0
2022-09-22T16:16:30,10.0,14.0,13.0,18.0,,15.0,11.0,5.0,,41.0,18.0,22.0,14.0
2022-09-22T16:17:00,10.0,,13.0,17.0,19.0,14.0,11.0,5.0,15.0,36.0,,21.0,14.0
2022-09-22T16:17:30,10.0,21.0,12.0,16.0,19.0,14.0,9.0,4.0,17.0,37.0,17.0,21.0,15.0
2022-09-22T16:18:00,10.0,,12.0,16.0,18.0,14.0,14.0,5.0,17.0,36.0,17.0,22.0,15.0
2022-09-22T16:18:30,10.0,,12.0,17.0,18.0,15.0,16.0,5.0,19.0,40.0,18.0,22.0,14.0
2022-09-22T16:19:00,11.0,20.0,12.0,17.0,17.0,15.0,14.0,4.0,18.0,37.0,18.0,23.0,15.0
2022-09-22T16:19:30,11.0,,12.0,17.0,17.0,15.0,13.0,4.0,19.0,43.0,17.0,23.0,16.0
2022-09-22T16:20:00,12.0,17.0,12.0,16.0,17.0,14.0,14.0,5.0,18.0,34.0,18.0,23.0,16.0
2022-09-22T16:20:30,10.0,,12.0,15.0,17.0,14.0,12.0,5.0,20.0,34.0,17.0,23.0,15.0
2022-09-22T16:21:00,10.0,,12.0,16.0,18.0,15.0,12.0,5.0,17.0,36.0,16.0,24.0,16.0
2022-09-22T16:21:30,10.0,,12.0,16.0,18.0,15.0,12.0,5.0,22.0,39.0,17.0,24.0,17.0
2022-09-22T16:22:00,10.0,,11.0,16.0,18.0,15.0,10.0,6.0,18.0,43.0,16.0,23.0,16.0
2022-09-22T16:22:30,10.0,,11.0,16.0,19.0,15.0,17.0,5.0,18.0,40.0,17.0,23.0,16.0
2022-09-22T16:23:00,10.0,,12.0,15.0,18.0,15.0,16.0,5.0,19.0,40.0,17.0,23.0,15.0
2022-09-22T16:23:30,11.0,21.0,11.0,15.0,19.0,15.0,16.0,5.0,20.0,45.0,17.0,23.0,16.0
2022-09-22T16:24:30,10.0,15.0,12.0,16.0,17.0,16.0,,5.0,20.0,44.0,17.0,22.0,17.0
2022-09-22T16:25:30,11.0,12.0,11.0,15.0,18.0,17.0,16.0,5.0,19.0,37.0,18.0,,15.0
2022-09-22T16:26:00,11.0,13.0,12.0,14.0,18.0,17.0,13.0,5.0,22.0,38.0,16.0,23.0,15.0
2022-09-22T16:27:00,10.0,12.0,11.0,14.0,18.0,17.0,11.0,6.0,21.0,40.0,18.0,23.0,16.0
2022-09-22T16:28:00,11.0,13.0,12.0,13.0,17.0,15.0,12.0,5.0,19.0,43.0,17.0,22.0,16.0
2022-09-22T16:29:00,11.0,12.0,12.0,14.0,17.0,16.0,,5.0,18.0,38.0,16.0,22.0,16.0
2022-09-22T16:29:30,12.0,12.0,12.0,14.0,17.0,17.0,10.0,5.0,17.0,35.0,16.0,22.0,17.0
2022-09-22T16:30:30,11.0,12.0,11.0,,17.0,15.0,13.0,5.0,19.0,39.0,16.0,23.0,16.0
2022-09-22T16:31:00,11.0,12.0,12.0,14.0,16.0,16.0,12.0,4.0,16.0,36.0,16.0,23.0,16.0
2022-09-22T16:32:30,11.0,13.0,12.0,16.0,17.0,15.0,11.0,5.0,18.0,41.0,16.0,23.0,16.0
2022-09-22T16:33:00,11.0,13.0,11.0,15.0,16.0,15.0,15.0,4.0,21.0,37.0,16.0,22.0,16.0
2022-09-22T16:33:30,11.0,11.0,10.0,15.0,15.0,15.0,13.0,5.0,23.0,38.0,17.0,21.0,16.0
2022-09-22T16:34:00,12.0,11.0,11.0,15.0,15.0,15.0,11.0,5.0,17.0,40.0,17.0,24.0,16.0
2022-09-22T16:35:00,11.0,12.0,11.0,15.0,16.0,15.0,21.0,6.0,20.0,44.0,17.0,23.0,18.0
2022-09-22T16:36:00,11.0,12.0,11.0,15.0,16.0,14.0,14.0,5.0,17.0,40.0,18.0,23.0,16.0
2022-09-22T16:36:30,11.0,15.0,12.0,14.0,16.0,16.0,13.0,6.0,19.0,34.0,19.0,22.0,17.0
2022-09-22T16:37:30,13.0,13.0,12.0,15.0,16.0,16.0,13.0,5.0,21.0,40.0,19.0,22.0,17.0
2022-09-22T16:38:00,13.0,13.0,11.0,15.0,17.0,15.0,13.0,5.0,16.0,37.0,18.0,21.0,16.0
2022-09-22T16:39:00,12.0,13.0,11.0,16.0,16.0,15.0,9.0,5.0,19.0,36.0,18.0,22.0,17.0
2022-09-22T16:39:30,13.0,12.0,11.0,16.0,15.0,16.0,10.0,4.0,15.0,37.0,16.0,22.0,16.0
2022-09-22T16:40:00,13.0,12.0,11.0,16.0,16.0,15.0,12.0,5.0,18.0,40.0,17.0,22.0,17.0
2022-09-22T16:40:30,12.0,11.0,11.0,15.0,15.0,15.0,11.0,5.0,13.0,36.0,17.0,21.0,16.0
2022-09-22T16:42:00,13.0,13.0,,16.0,16.0,14.0,11.0,6.0,20.0,36.0,18.0,21.0,16.0
2022-09-22T16:43:00,13.0,12.0,11.0,15.0,15.0,16.0,12.0,5.0,17.0,36.0,18.0,20.0,17.0
2022-09-22T16:43:30,14.0,,11.0,15.0,16.0,17.0,10.0,5.0,17.0,38.0,18.0,22.0,17.0
