DATETIME,TANGARA_25CE,TANGARA_260A,TANGARA_4B1A,TANGARA_65F2,TANGARA_D89A,TANGARA_1282,TANGARA_14D6,TANGARA_1A1E,TANGARA_2492,TANGARA_2822,TANGARA_2E9A,TANGARA_307A,TANGARA_3782,TANGARA_1712,TANGARA_48C6,TANGARA_F1AE,TANGARA_06BE
2023-05-26T02:13:00-05:00,38,,,,,42,46,60,25,42,30,38,25,,30,30,34
2023-05-26T02:13:30-05:00,38,,,,,50,46,62,30,42,30,42,30,,25,34,34
2023-05-26T02:14:00-05:00,38,,,,,42,46,62,30,38,30,42,25,,21,30,34
2023-05-26T02:14:30-05:00,42,,,,,46,42,64,25,38,25,38,25,,21,30,34
2023-05-26T02:15:00-05:00,42,,,,,46,42,62,30,38,30,42,21,,17,30,34
2023-05-26T02:15:30-05:00,38,,,,,46,42,60,30,38,25,42,25,,25,30,34
2023-05-26T02:16:00-05:00,34,,,,,50,38,55,34,42,25,38,21,,17,30,34
2023-05-26T02:16:30-05:00,38,,,,,46,42,58,42,38,30,42,25,,25,34,38
2023-05-26T02:17:00-05:00,38,,,,,46,38,64,34,38,30,46,25,,21,30,34
2023-05-26T02:17:30-05:00,38,,,,,50,38,58,38,38,25,42,25,,21,38,34
2023-05-26T02:18:00-05:00,38,,,,,46,42,53,42,34,25,38,25,,25,34,34
2023-05-26T02:18:30-05:00,38,,,,,46,42,50,38,38,25,38,25,,30,38,34
2023-05-26T02:19:00-05:00,42,,,,,46,42,55,38,34,25,42,25,,30,38,38
