DATETIME,TANGARA_25CE,TANGARA_260A,TANGARA_4B1A,TANGARA_65F2,TANGARA_D89A,TANGARA_1282,TANGARA_14D6,TANGARA_1A1E,TANGARA_2492,TANGARA_2822,TANGARA_2E9A,TANGARA_307A,TANGARA_3782,TANGARA_1712,TANGARA_48C6,TANGARA_F1AE,TANGARA_06BE
2023-05-26T00:27:00-05:00,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,173.0,399.0
2023-05-26T00:27:30-05:00,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,173.0,399.0
2023-05-26T00:28:00-05:00,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,173.0,399.0
2023-05-26T00:28:30-05:00,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,173.0,
2023-05-26T00:29:00-05:00,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,173.0,397.0
2023-05-26T00:29:30-05:00,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,174.0,397.0
2023-05-26T00:30:00-05:00,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,173.0,398.0
2023-05-26T00:30:30-05:00,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,173.0,398.0
2023-05-26T00:31:00-05:00,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,173.0,399.0
2023-05-26T00:31:30-05:00,0.0,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,173.0,399.0
2023-05-26T00:32:00-05:00,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,173.0,398.0
2023-05-26T00:32:30-05:00,0.0,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,173.0,397.0
2023-05-26T00:33:00-05:00,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,173.0,397.0
2023-05-26T00:33:30-05:00,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,173.0,397.0
2023-05-26T00:34:00-05:00,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,173.0,397.0
2023-05-26T00:34:30-05:00,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,174.0,394.0
2023-05-26T00:35:00-05:00,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,174.0,394.0
2023-05-26T00:35:30-05:00,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,174.0,393.0
2023-05-26T00:36:00-05:00,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,174.0,395.0
2023-05-26T00:36:30-05:00,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,174.0,395.0
2023-05-26T00:37:00-05:00,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,174.0,395.0
2023-05-26T00:37:30-05:00,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,174.0,395.0
2023-05-26T00:38:00-05:00,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,174.0,396.0
2023-05-26T00:38:30-05:00,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,174.0,395.0
2023-05-26T00:39:00-05:00,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,174.0,395.0
2023-05-26T00:39:30-05:00,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,174.0,394.0
2023-05-26T00:40:00-05:00,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,174.0,393.0
2023-05-26T00:40:30-05:00,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,174.0,392.0
2023-05-26T00:41:00-05:00,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,174.0,394.0
2023-05-26T00:41:30-05:00,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,174.0,395.0
2023-05-26T00:42:00-05:00,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,174.0,395.0
2023-05-26T00:42:30-05:00,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,174.0,396.0
2023-05-26T00:43:00-05:00,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,174.0,395.0
2023-05-26T00:43:30-05:00,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,173.0,395.0
2023-05-26T00:44:00-05:00,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,173.0,397.0
2023-05-26T00:44:30-05:00,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,174.0,398.0
2023-05-26T00:45:00-05:00,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,174.0,397.0
2023-05-26T00:45:30-05:00,0.0,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,173.0,398.0
2023-05-26T00:46:00-05:00,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,173.0,399.0
2023-05-26T00:46:30-05:00,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,173.0,397.0
2023-05-26T00:47:00-05:00,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,173.0,399.0
2023-05-26T00:47:30-05:00,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,173.0,398.0
2023-05-26T00:48:00-05:00,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,173.0,397.0
2023-05-26T00:48:30-05:00,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,173.0,398.0
